month,App Development,Audio and Visual,Beta Testing,Bug Reporting,Compatibility Issues,Control Issues,Controller,Cross-platform,Customization,Cybersickness,Educational Use,Environment & Interface.,Game Elements,Graphics Optimization,Hardware Optimization,Horror Game,IOS Development,Implementation Challenges,Input Methods,Installation and Setup,Interaction Mechanics,Layout Challenges,Multiplayer,Object Tracking,Parallel Rendering,Physics & Hardware,Player Interaction,Rendering Issues,Safety,Server Management,Streaming and Mapping,Support Challenges,Technical Challenges,Testing Requirements,Tools Limitation,Troubleshooting,UE Issues
2016-04,0.029319781078967943,0.019546520719311962,0.023064894448788117,0.04222048475371384,0.018373729476153244,0.023846755277560593,0.03205629397967162,0.03596559812353401,0.063721657544957,0.037138389366692726,0.049648162627052385,0.014855355746677092,0.03635652853792025,0.023455824863174355,0.02111024237685692,0.016810007818608287,0.029710711493354185,0.02619233776387803,0.023846755277560593,0.02501954652071931,0.019546520719311962,0.040656763096168884,0.01602814698983581,0.014464425332290852,0.018373729476153244,0.028146989835809225,0.016810007818608287,0.01641907740422205,0.03674745895230649,0.02501954652071931,0.023064894448788117,0.027756059421422986,0.024237685691946835,0.022283033620015637,0.024628616106333073,0.02150117279124316,0.03205629397967162
2016-05,0.03019538188277087,0.03019538188277087,0.019982238010657193,0.04396092362344583,0.02664298401420959,0.02708703374777975,0.03019538188277087,0.03374777975133215,0.05550621669626998,0.024422735346358793,0.049289520426287745,0.019982238010657193,0.03241563055062167,0.02264653641207815,0.019538188277087035,0.014209591474245116,0.02664298401420959,0.011989342806394316,0.021314387211367674,0.020870337477797513,0.021314387211367674,0.037300177619893425,0.017317939609236235,0.02264653641207815,0.02575488454706927,0.02930728241563055,0.026198934280639432,0.020426287744227355,0.037300177619893425,0.027531083481349913,0.024422735346358793,0.023978685612788632,0.03374777975133215,0.019982238010657193,0.022202486678507993,0.019094138543516874,0.03063943161634103
2016-06,0.03058252427184466,0.021359223300970873,0.017475728155339806,0.0383495145631068,0.020388349514563107,0.019902912621359223,0.03495145631067961,0.03640776699029126,0.050970873786407765,0.022815533980582524,0.039805825242718446,0.01116504854368932,0.0441747572815534,0.022815533980582524,0.014563106796116505,0.015048543689320388,0.02087378640776699,0.01699029126213592,0.021359223300970873,0.02524271844660194,0.028640776699029126,0.03640776699029126,0.013592233009708738,0.031067961165048542,0.02475728155339806,0.036893203883495145,0.019417475728155338,0.021359223300970873,0.0441747572815534,0.02912621359223301,0.02087378640776699,0.027184466019417475,0.035922330097087375,0.02330097087378641,0.020388349514563107,0.025728155339805825,0.035922330097087375
2016-07,0.0288421920065925,0.0288421920065925,0.016069221260815822,0.05109188298310672,0.019777503090234856,0.023073753605274,0.04491141326740832,0.0403790688092295,0.06056860321384425,0.032138442521631644,0.0407911001236094,0.010712814173877214,0.03914297486608982,0.018129377832715288,0.018129377832715288,0.01277297074577668,0.026782035434693038,0.02554594149155336,0.0288421920065925,0.020601565718994644,0.018541409147095178,0.03172641120725175,0.013597033374536464,0.017717346518335394,0.023897816234033788,0.029666254635352288,0.02266172229089411,0.021425628347754428,0.03378656777915121,0.029254223320972394,0.020601565718994644,0.02266172229089411,0.027606098063452822,0.023073753605274,0.023485784919653894,0.02266172229089411,0.030490317264112072
2016-08,0.02394106813996317,0.02532228360957643,0.017955801104972375,0.035451197053407,0.02117863720073665,0.02532228360957643,0.04281767955801105,0.052486187845303865,0.05847145488029466,0.02532228360957643,0.03867403314917127,0.016574585635359115,0.034990791896869246,0.02992633517495396,0.017495395948434623,0.0216390423572744,0.020718232044198894,0.01841620626151013,0.0285451197053407,0.02532228360957643,0.02117863720073665,0.03867403314917127,0.01427255985267035,0.01841620626151013,0.026703499079189688,0.02302025782688766,0.015193370165745856,0.013812154696132596,0.03729281767955801,0.03591160220994475,0.01841620626151013,0.02716390423572744,0.026243093922651933,0.019337016574585635,0.028084714548802948,0.02440147329650092,0.03130755064456722
2016-09,0.03470031545741325,0.02334384858044164,0.023974763406940065,0.06056782334384858,0.01892744479495268,0.02018927444794953,0.03406940063091483,0.044794952681388014,0.07318611987381704,0.01892744479495268,0.04416403785488959,0.01892744479495268,0.030914826498422712,0.022082018927444796,0.015141955835962145,0.017665615141955835,0.017665615141955835,0.02018927444794953,0.019558359621451103,0.017665615141955835,0.025236593059936908,0.03470031545741325,0.01892744479495268,0.02145110410094637,0.025867507886435333,0.033438485804416405,0.025236593059936908,0.016403785488958992,0.03406940063091483,0.02018927444794953,0.023974763406940065,0.025867507886435333,0.022712933753943218,0.02334384858044164,0.025236593059936908,0.025236593059936908,0.02145110410094637
2016-10,0.025190392501464556,0.032806092560046865,0.020503807850029292,0.04862331575864089,0.020503807850029292,0.022261277094317515,0.029291154071470416,0.04686584651435267,0.07088459285295841,0.025190392501464556,0.02870533099004101,0.01991798476859988,0.022847100175746926,0.023432923257176334,0.01757469244288225,0.019332161687170474,0.015817223198594025,0.029876977152899824,0.026947861745752782,0.023432923257176334,0.02753368482718219,0.033391915641476276,0.011716461628588167,0.022261277094317515,0.021675454012888107,0.033391915641476276,0.029291154071470416,0.020503807850029292,0.03222026947861746,0.026947861745752782,0.020503807850029292,0.019332161687170474,0.026362038664323375,0.019332161687170474,0.029876977152899824,0.022261277094317515,0.033391915641476276
2016-11,0.03170338527673294,0.022568511552928532,0.021493820526598602,0.04406233207952714,0.025792584631918324,0.015583019881783988,0.027404621171413217,0.03815153143471252,0.06018269747447609,0.02525523911875336,0.04191295002686728,0.021493820526598602,0.03815153143471252,0.01934443847393874,0.014508328855454057,0.02095647501343364,0.021493820526598602,0.02418054809242343,0.027404621171413217,0.02095647501343364,0.021493820526598602,0.03600214938205266,0.021493820526598602,0.027404621171413217,0.023643202579258463,0.02095647501343364,0.02525523911875336,0.019881783987103708,0.03439011284255777,0.031166039763567976,0.02203116603976357,0.027404621171413217,0.02955400322407308,0.0231058570660935,0.022568511552928532,0.026867275658248254,0.02418054809242343
2016-12,0.026724137931034484,0.02471264367816092,0.017241379310344827,0.042816091954022986,0.016666666666666666,0.027298850574712645,0.04051724137931034,0.03505747126436782,0.0692528735632184,0.029022988505747128,0.03879310344827586,0.016666666666666666,0.03735632183908046,0.03218390804597701,0.017816091954022988,0.014080459770114942,0.021839080459770115,0.027873563218390806,0.01896551724137931,0.021551724137931036,0.019252873563218392,0.031609195402298854,0.021264367816091954,0.01810344827586207,0.020977011494252875,0.03132183908045977,0.01839080459770115,0.016379310344827588,0.039655172413793106,0.03333333333333333,0.021839080459770115,0.019827586206896553,0.03045977011494253,0.01752873563218391,0.028448275862068967,0.027586206896551724,0.027586206896551724
2017-01,0.01885424220449601,0.022117476432197244,0.021754894851341553,0.049673676577229875,0.021754894851341553,0.02284263959390863,0.046410442349528645,0.03480783176214648,0.06236403190717912,0.0337200870195794,0.03625815808556925,0.012327773749093546,0.03154459753444525,0.023930384336475707,0.01740391588107324,0.01849166062364032,0.022480058013052938,0.028281363306744016,0.01994198694706309,0.02284263959390863,0.019579405366207395,0.029369108049311095,0.01994198694706309,0.014865844815083394,0.03589557650471356,0.02574329224075417,0.023205221174764323,0.023205221174764323,0.03589557650471356,0.029006526468455404,0.01885424220449601,0.023930384336475707,0.029369108049311095,0.019579405366207395,0.026468455402465556,0.022117476432197244,0.03517041334300217
2017-02,0.023106546854942234,0.02396234488660676,0.01797175866495507,0.049636285836542574,0.02053915275994865,0.024818142918271287,0.03893881044073599,0.037227214377406934,0.06118955926401369,0.024390243902439025,0.0329482242190843,0.012409071459135643,0.0329482242190843,0.025673940949935817,0.017543859649122806,0.017115960633290545,0.025246041934103552,0.02053915275994865,0.02267864783910997,0.02139495079161318,0.026957637997432605,0.03594351732991014,0.019683354728284124,0.019255455712451863,0.024390243902439025,0.02781343602909713,0.017115960633290545,0.023106546854942234,0.04065040650406504,0.02866923406076166,0.02011125374411639,0.02267864783910997,0.04150620453572957,0.018399657680787333,0.026529738981600343,0.025673940949935817,0.03123662815575524
2017-03,0.024084778420038536,0.026332691072575465,0.014129736673089274,0.040141297366730895,0.01894669235709698,0.027617212588310854,0.03692999357739242,0.03789338471419396,0.052986512524084775,0.028580603725112397,0.03500321130378934,0.01348747591522158,0.03436095054592164,0.02151573538856776,0.018304431599229287,0.019588953114964676,0.023763648041104687,0.024405908798972382,0.024084778420038536,0.01798330122029544,0.024405908798972382,0.03757225433526012,0.020552344251766216,0.018304431599229287,0.033397559409120106,0.024405908798972382,0.023763648041104687,0.0224791265253693,0.04046242774566474,0.031791907514450865,0.024405908798972382,0.01798330122029544,0.038856775850995506,0.015414258188824663,0.028901734104046242,0.025048169556840076,0.03211303789338472
2017-04,0.026532479414455627,0.029734675205855442,0.017840805123513267,0.0384263494967978,0.026532479414455627,0.0242451967063129,0.0292772186642269,0.03202195791399817,0.06038426349496798,0.029734675205855442,0.03293687099725526,0.01555352241537054,0.036139066788655076,0.027447392497712716,0.016925892040256175,0.01555352241537054,0.0242451967063129,0.0242451967063129,0.028362305580969808,0.015096065873741994,0.026989935956084173,0.03705397987191217,0.020128087831655993,0.0343092406221409,0.021043000914913082,0.022872827081427266,0.018755718206770355,0.01738334858188472,0.04162854528819762,0.03293687099725526,0.01555352241537054,0.023787740164684355,0.03156450137236962,0.020128087831655993,0.027447392497712716,0.02516010978956999,0.03202195791399817
2017-05,0.026470588235294117,0.021568627450980392,0.022549019607843137,0.027941176470588237,0.023529411764705882,0.023529411764705882,0.037745098039215684,0.037745098039215684,0.06666666666666667,0.027450980392156862,0.022058823529411766,0.018137254901960786,0.027450980392156862,0.029411764705882353,0.014215686274509804,0.025,0.027450980392156862,0.020588235294117647,0.020098039215686276,0.018627450980392157,0.023529411764705882,0.030392156862745098,0.020588235294117647,0.026470588235294117,0.024019607843137256,0.033823529411764704,0.03137254901960784,0.020588235294117647,0.04215686274509804,0.030392156862745098,0.020588235294117647,0.028431372549019607,0.024509803921568627,0.021568627450980392,0.027450980392156862,0.02696078431372549,0.02892156862745098
2017-06,0.02854122621564482,0.02854122621564482,0.019556025369978858,0.0412262156448203,0.024841437632135307,0.019027484143763214,0.03171247357293869,0.03224101479915433,0.06976744186046512,0.03224101479915433,0.040697674418604654,0.026427061310782242,0.030126849894291756,0.025898520084566595,0.01744186046511628,0.026427061310782242,0.034355179704016914,0.023255813953488372,0.033298097251585626,0.016913319238900635,0.022198731501057084,0.030126849894291756,0.01427061310782241,0.02536997885835095,0.016913319238900635,0.024841437632135307,0.03276955602536998,0.019027484143763214,0.022198731501057084,0.03805496828752643,0.015856236786469344,0.021670190274841437,0.022198731501057084,0.015856236786469344,0.033298097251585626,0.02061310782241015,0.022198731501057084
2017-07,0.022153128643606686,0.029537504858142247,0.01748931208705791,0.04275165176836378,0.02876020209871745,0.021764477263894286,0.0388651379712398,0.041585697629226585,0.07500971628449281,0.01748931208705791,0.04469490866692577,0.018266614846482704,0.02681694520015546,0.02098717450446949,0.016323357947920714,0.020209871745044693,0.021764477263894286,0.029926156237854645,0.021764477263894286,0.026039642440730666,0.024096385542168676,0.026039642440730666,0.015934706568208317,0.018655266226195105,0.02565099106101827,0.029537504858142247,0.02293043140303148,0.026428293820443063,0.030314807617567042,0.026039642440730666,0.013214146910221531,0.01748931208705791,0.04391760590750097,0.01671200932763311,0.034201321414691024,0.022153128643606686,0.024485036921881073
2017-08,0.01660795168595873,0.02365374937091092,0.029693004529441368,0.035228988424760944,0.029693004529441368,0.02415702063412179,0.027176648213387014,0.043281328636134875,0.07045797684952189,0.01660795168595873,0.04579768495218923,0.012581781580271767,0.03271263210870659,0.028183190739808756,0.011575239053850024,0.019627579265223957,0.027176648213387014,0.01560140915953699,0.024660291897332664,0.025666834423754403,0.017614494212380472,0.026170105686965275,0.014091595369904378,0.03120281831907398,0.018117765475591345,0.03271263210870659,0.021137393054856568,0.02365374937091092,0.03824861600402617,0.03220936084549572,0.02315047810770005,0.021640664318067437,0.03170608958228485,0.019627579265223957,0.0291897332662305,0.03120281831907398,0.028183190739808756
2017-09,0.028337531486146095,0.02644836272040302,0.023299748110831235,0.041561712846347604,0.02707808564231738,0.021410579345088162,0.028967254408060455,0.04030226700251889,0.06926952141057935,0.01952141057934509,0.03904282115869018,0.01952141057934509,0.03526448362720403,0.02455919395465995,0.008816120906801008,0.015743073047858942,0.02644836272040302,0.018261964735516372,0.023299748110831235,0.020151133501259445,0.023299748110831235,0.02204030226700252,0.020151133501259445,0.02644836272040302,0.020780856423173802,0.031486146095717885,0.02644836272040302,0.017632241813602016,0.031486146095717885,0.0371536523929471,0.028337531486146095,0.015113350125944584,0.021410579345088162,0.020780856423173802,0.02959697732997481,0.0327455919395466,0.037783375314861464
2017-10,0.0323960880195599,0.023838630806845965,0.022004889975550123,0.03973105134474328,0.037897310513447434,0.02750611246943765,0.03117359413202934,0.04828850855745721,0.0776283618581907,0.02567237163814181,0.035452322738386305,0.012224938875305624,0.035452322738386305,0.020171149144254278,0.01650366748166259,0.02078239608801956,0.022616136919315404,0.018948655256723717,0.023227383863080684,0.028117359413202935,0.02444987775061125,0.01650366748166259,0.01589242053789731,0.019559902200488997,0.023227383863080684,0.03484107579462103,0.021393643031784843,0.014669926650366748,0.037897310513447434,0.021393643031784843,0.01589242053789731,0.029339853300733496,0.021393643031784843,0.020171149144254278,0.02750611246943765,0.029951100244498777,0.02628361858190709
2017-11,0.022865853658536585,0.018292682926829267,0.019054878048780487,0.03353658536585366,0.036585365853658534,0.022865853658536585,0.025914634146341462,0.06402439024390244,0.06021341463414634,0.01600609756097561,0.053353658536585365,0.01600609756097561,0.026676829268292682,0.025152439024390245,0.018292682926829267,0.021341463414634148,0.023628048780487805,0.018292682926829267,0.02972560975609756,0.019817073170731708,0.022103658536585365,0.024390243902439025,0.010670731707317074,0.022103658536585365,0.01753048780487805,0.028201219512195123,0.03125,0.01753048780487805,0.027439024390243903,0.03201219512195122,0.026676829268292682,0.022103658536585365,0.028963414634146343,0.01600609756097561,0.03429878048780488,0.037347560975609755,0.02972560975609756
2017-12,0.02422680412371134,0.015463917525773196,0.0288659793814433,0.03505154639175258,0.03865979381443299,0.025257731958762887,0.030412371134020618,0.04896907216494845,0.08298969072164948,0.023195876288659795,0.042268041237113405,0.013917525773195877,0.023711340206185566,0.02268041237113402,0.012371134020618556,0.020103092783505156,0.017010309278350514,0.018556701030927835,0.02577319587628866,0.017010309278350514,0.014948453608247423,0.026288659793814433,0.016494845360824743,0.030927835051546393,0.030412371134020618,0.03505154639175258,0.030927835051546393,0.025257731958762887,0.028350515463917526,0.042268041237113405,0.015463917525773196,0.018556701030927835,0.02268041237113402,0.013402061855670102,0.025257731958762887,0.031443298969072164,0.02577319587628866
2018-01,0.028769841269841268,0.025793650793650792,0.03273809523809524,0.03521825396825397,0.03373015873015873,0.024305555555555556,0.018353174603174604,0.049107142857142856,0.07242063492063493,0.0248015873015873,0.050595238095238096,0.017857142857142856,0.022817460317460316,0.023313492063492064,0.011904761904761904,0.01636904761904762,0.027281746031746032,0.022321428571428572,0.033234126984126984,0.018849206349206348,0.014384920634920634,0.025297619047619048,0.014384920634920634,0.032242063492063495,0.01488095238095238,0.036210317460317464,0.023809523809523808,0.02628968253968254,0.030257936507936508,0.022321428571428572,0.011904761904761904,0.020833333333333332,0.015873015873015872,0.023809523809523808,0.03670634920634921,0.03273809523809524,0.028273809523809524
2018-02,0.030708661417322834,0.02125984251968504,0.03385826771653543,0.03385826771653543,0.025196850393700787,0.02125984251968504,0.027559055118110236,0.03464566929133858,0.07637795275590552,0.029921259842519685,0.03307086614173228,0.02204724409448819,0.026771653543307086,0.03228346456692913,0.007874015748031496,0.015748031496062992,0.024409448818897637,0.028346456692913385,0.024409448818897637,0.014173228346456693,0.02047244094488189,0.03464566929133858,0.014173228346456693,0.01732283464566929,0.01732283464566929,0.026771653543307086,0.029133858267716535,0.03543307086614173,0.04488188976377953,0.028346456692913385,0.01889763779527559,0.02204724409448819,0.01968503937007874,0.028346456692913385,0.031496062992125984,0.025196850393700787,0.02204724409448819
2018-03,0.031806615776081425,0.01653944020356234,0.031806615776081425,0.02989821882951654,0.031806615776081425,0.02544529262086514,0.026717557251908396,0.04389312977099236,0.07506361323155217,0.022264631043257,0.044529262086514,0.022900763358778626,0.021628498727735368,0.031170483460559797,0.012086513994910942,0.022900763358778626,0.02544529262086514,0.022264631043257,0.03498727735368957,0.012086513994910942,0.013994910941475827,0.026717557251908396,0.01653944020356234,0.023536895674300253,0.018447837150127225,0.023536895674300253,0.02989821882951654,0.02480916030534351,0.02544529262086514,0.031170483460559797,0.018447837150127225,0.030534351145038167,0.019720101781170483,0.022264631043257,0.03244274809160305,0.027989821882951654,0.029262086513994912
2018-04,0.02632937532266391,0.01858544140423335,0.019101703665462055,0.03768714506969541,0.029943211151264842,0.029943211151264842,0.022715539494062985,0.0371708828084667,0.09499225606608157,0.023231801755291687,0.049044914816726896,0.01858544140423335,0.021166752710376872,0.027361899845121322,0.016520392359318535,0.021166752710376872,0.027361899845121322,0.015487867836861126,0.03768714506969541,0.018069179143004648,0.020134228187919462,0.022715539494062985,0.014455343314403717,0.024264326277749097,0.014455343314403717,0.021166752710376872,0.03355704697986577,0.027361899845121322,0.030459473412493547,0.02632937532266391,0.015487867836861126,0.01961796592669076,0.019101703665462055,0.020134228187919462,0.041817243159525036,0.020650490449148167,0.036138358286009295
2018-05,0.023848238482384824,0.02113821138211382,0.026016260162601626,0.03902439024390244,0.03143631436314363,0.03035230352303523,0.023306233062330622,0.04878048780487805,0.07859078590785908,0.020596205962059622,0.044986449864498644,0.022764227642276424,0.01842818428184282,0.033062330623306234,0.022222222222222223,0.02168021680216802,0.01951219512195122,0.018970189701897018,0.03143631436314363,0.017344173441734417,0.01951219512195122,0.025474254742547425,0.00975609756097561,0.023848238482384824,0.018970189701897018,0.02168021680216802,0.024390243902439025,0.026558265582655827,0.02926829268292683,0.024390243902439025,0.024390243902439025,0.02926829268292683,0.014092140921409214,0.014634146341463415,0.044444444444444446,0.024932249322493227,0.030894308943089432
2018-06,0.03594771241830065,0.01764705882352941,0.02875816993464052,0.03725490196078431,0.02287581699346405,0.025490196078431372,0.02483660130718954,0.032679738562091505,0.08823529411764706,0.022222222222222223,0.04183006535947712,0.01568627450980392,0.030065359477124184,0.02483660130718954,0.011764705882352941,0.03137254901960784,0.026143790849673203,0.01699346405228758,0.026143790849673203,0.02483660130718954,0.013725490196078431,0.034640522875816995,0.01437908496732026,0.030065359477124184,0.020261437908496733,0.02679738562091503,0.02091503267973856,0.01764705882352941,0.03137254901960784,0.02091503267973856,0.01895424836601307,0.0196078431372549,0.018300653594771243,0.021568627450980392,0.044444444444444446,0.027450980392156862,0.03333333333333333
2018-07,0.03212616822429906,0.026285046728971962,0.028037383177570093,0.03154205607476635,0.02044392523364486,0.030373831775700934,0.030957943925233645,0.036214953271028034,0.0741822429906542,0.018107476635514017,0.035630841121495324,0.018107476635514017,0.02219626168224299,0.04030373831775701,0.019275700934579438,0.02044392523364486,0.01985981308411215,0.015771028037383176,0.029205607476635514,0.02102803738317757,0.02570093457943925,0.028621495327102803,0.02044392523364486,0.030373831775700934,0.01985981308411215,0.02161214953271028,0.02511682242990654,0.02394859813084112,0.037967289719626166,0.036214953271028034,0.02161214953271028,0.02336448598130841,0.016355140186915886,0.013434579439252336,0.035630841121495324,0.02336448598130841,0.026285046728971962
2018-08,0.030320699708454812,0.02507288629737609,0.030903790087463558,0.029737609329446066,0.027988338192419825,0.029154518950437316,0.015160349854227406,0.04723032069970846,0.07521865889212828,0.02507288629737609,0.037317784256559766,0.018658892128279883,0.02740524781341108,0.03440233236151603,0.015160349854227406,0.018658892128279883,0.01749271137026239,0.014577259475218658,0.02040816326530612,0.02507288629737609,0.019825072886297375,0.037900874635568516,0.016909620991253645,0.0239067055393586,0.022740524781341108,0.022740524781341108,0.030320699708454812,0.02040816326530612,0.030320699708454812,0.027988338192419825,0.0239067055393586,0.01749271137026239,0.016909620991253645,0.022740524781341108,0.03848396501457726,0.030903790087463558,0.0314868804664723
